0, 0, 0, 0, 3.40639474722992E-05, 0.000260913788929463, 0.000389299417114624, 0.000383940036084796, 0.000319719492139283, 0.000269232275749475, 0.0002372336092712, 0.000166845298847714, 0.000116461703660203, 0.000162704511888519, 0.000184094429651957, 0.000156366752867064, 0.000112006414084986, 8.37076431800529E-05, 7.64486756160915E-05, 1.06541754881387E-05, 0.000121998145003387, 0.000207718402324102, 0.000155905348267869, 0.000151162375550226, 0.000147501091981905, 0.000150677976793813, 0.000121297136539455, 0.000112216550308642, 0.000179952888362873, 0.000221437638095342, 0.000202039966867231, 0.000173535311141881, 0.000163443816188565, 0.000118543644748205, 7.85824354226419E-05, 0.000353741013871263, 0.000723220186582856, 0, 0, 0, 
0, 0, 0, 0, 0.000301071766683066, 0.000314679696379212, 0.000286195465104585, 0.000256780692565837, 0.000220760669392557, 0.000204712209194319, 0.000163562480880586, 0.000104796451151453, 0.00010745392791922, 0.000157122270787422, 0.00014876530655733, 0.000118969941007992, 9.952870325451E-05, 0.000103926741140108, 9.77963004748433E-05, 2.07740269801293E-05, 0.000127571306057856, 0.000107817063740365, 7.75004492021696E-05, 7.67616844327739E-05, 7.33874663760643E-05, 8.49570904414945E-05, 7.699728375298E-05, 5.99190096279957E-05, 9.14538029655646E-05, 0.000127955830132724, 0.000107056514364257, 9.72953438827054E-05, 0.000114578244246521, 0.000158297633689514, 0.000218900929250454, 7.28133111299976E-05, 0.00046001920306937, 0, 0, 0, 
0, 0, 0, 0, 0.000785475924539633, 0.000443741916364416, 0.000304988081911773, 0.000238050367926663, 0.000199474224282935, 0.000171715959505981, 0.000130412669324105, 0.000103213290900671, 0.000152091241982331, 0.000154352358703375, 0.000128815648912762, 0.00012346636505847, 0.000126407061812494, 0.000153632631392088, 0.000138455557716164, 1.72981708378885E-05, 0.000155395619755505, 0.000110242627064305, 9.99864508207356E-05, 0.000101316556588268, 0.000105965724856593, 0.000124669276804988, 0.000138394235149584, 0.000117315130029444, 0.000111966925239373, 0.000153548638768417, 0.000153725834110818, 0.000161187539664852, 0.000200085400285473, 0.000281806721601888, 0.000475831209468427, 0.00044776673821188, 1.82633397993372E-05, 0, 0, 0, 
0, 0, 0, 0, 0.000783918193253058, 0.000417765386533662, 0.000295028752526968, 0.000243830490960695, 0.000192508541677959, 0.000164997745441755, 0.000111936075034923, 8.51220068305535E-05, 0.00016810364996501, 0.00014767005960524, 0.000127634149101293, 0.000124570393561445, 0.000111114066492435, 0.000126572794944906, 0.00011251063400513, 6.05858715982566E-06, 0.000125109281826835, 0.000180177547570254, 0.000163333311582005, 0.00016225592641534, 0.000175421015107508, 0.000185213303654686, 0.000207670722462143, 0.000168390757739727, 8.99698634525575E-05, 0.000199606588473967, 0.000244843004993219, 0.000282328590674687, 0.000348951327190848, 0.00042657387891473, 0.00065644295178825, 0.000916326523917954, 0.000492218383882616, 0, 0, 0, 
0, 0, 0, 0, 0.000324289329421241, 0.00016618885927942, 0.000110577854701937, 0.000108132083312741, 8.18030636095128E-05, 7.34893194617633E-05, 3.17801007656E-05, 6.14648781856207E-05, 0.000137302533436761, 0.000114345468484982, 9.75615375676545E-05, 9.18411678578792E-05, 8.10366458075428E-05, 7.85004945127371E-05, 7.18481679638605E-05, 6.50976053499154E-06, 8.91086210293202E-05, 0.000178316918274474, 0.000177990272261785, 0.000175955621575647, 0.000184983490960067, 0.000199929574115354, 0.000219497302440604, 0.000206003160882309, 5.45537970500278E-05, 0.00014518253378052, 0.00023407720031231, 0.000279055984827156, 0.000339847126981113, 0.000382002610606131, 0.00048704958925073, 0.000718314133166426, 0.00084491456364792, 0, 0, 0, 
0, 0, 0, 0, 5.95016038777802E-05, 3.57746984208382E-05, 3.28081891427945E-05, 3.04214736606146E-05, 2.28114319302267E-05, 2.17228143659786E-05, 3.60150080197478E-06, 0.000105958911140835, 0.000132479380058316, 0.000104681930700406, 8.9517229743897E-05, 8.10890300045133E-05, 7.95390382829921E-05, 7.48476645756659E-05, 7.48089453687178E-05, 5.40054383918868E-06, 8.17697062729811E-05, 0.000134269338581425, 0.000136118008400129, 0.00013903883056925, 0.000139077805635088, 0.000150644134256318, 0.000175283814249936, 0.000204007689159357, 6.11089146806259E-05, 5.38267402242697E-05, 0.000135455815822082, 0.000156106666060838, 0.000187722576947621, 0.000210576688789653, 0.000249019299918259, 0.000359910435073627, 0.000626823578745635, 0, 0, 0, 
0, 0, 0, 0, 2.12480890129264E-05, 2.86387145649338E-05, 2.92603434828978E-05, 2.3115927742511E-05, 1.70219347457409E-05, 1.14795730960849E-05, 8.95252829634779E-06, 0.00016916395534861, 0.000165889620080072, 0.000121190927552038, 0.00011002139042115, 0.00010147762379319, 9.88555736615425E-05, 9.63279705930744E-05, 9.0741417453629E-05, 5.82740594263102E-06, 8.62158568077585E-05, 0.000127717462779901, 0.000122565216562056, 0.000127396399704277, 0.000130585356510106, 0.000138993678176963, 0.000172572204617803, 0.000213325885125056, 0.000104099298106413, 2.24439970895031E-05, 7.76012701861252E-05, 8.4372936237309E-05, 0.000103053941594023, 0.000120105889201133, 0.000139512395978708, 0.000202384795189639, 0.000389591696008622, 0, 0, 0, 
0, 0, 0, 0, 1.61552905148027E-05, 3.02678987154743E-05, 2.70509983942664E-05, 2.02200860207153E-05, 1.4572956206899E-05, 7.93812120817407E-06, 1.06150918727708E-05, 0.000209681056981681, 0.00019289554071791, 0.000144785892103175, 0.00014241543517421, 0.000131491305391634, 0.000125235561275951, 0.000122548382249839, 0.00011509856674952, 6.63983253044333E-06, 9.55679111878587E-05, 0.000128438248752773, 0.000126842662172222, 0.000134053146903066, 0.000141462873225905, 0.000143855582547791, 0.000175693685219158, 0.000213090266592101, 0.000153201455698078, 1.38208546870601E-05, 4.36933649337271E-05, 4.79951159814533E-05, 5.95880818389247E-05, 7.28615284289182E-05, 8.16054532396239E-05, 9.73343525024758E-05, 0.000184680428945332, 0, 0, 0, 
0, 0, 0, 0, 1.11920094016273E-05, 2.35528426475562E-05, 2.53162355767727E-05, 2.11427302932634E-05, 1.4073347258199E-05, 1.15953460170606E-05, 6.98241769757577E-06, 0.000237860200400864, 0.000221456272505097, 0.000178726130293342, 0.000169602651008938, 0.000160290958232559, 0.00015485154227111, 0.000152657791982395, 0.00015194007204304, 7.50865757325578E-06, 0.000113748023601124, 0.000142823763892474, 0.000140960645475846, 0.000155793039820385, 0.000154776242797752, 0.000157100254436482, 0.000186278240827843, 0.000218950032133114, 0.000207230720173825, 1.41923836235373E-05, 2.47668870047237E-05, 2.87533354325714E-05, 3.81793866992319E-05, 4.85794172535244E-05, 5.04154654714637E-05, 4.56781396989091E-05, 7.74537005084367E-05, 0, 0, 0, 
0, 0, 0, 0, 9.99684560723106E-06, 1.70226906761615E-05, 2.22133410318496E-05, 2.35052267091223E-05, 1.88044116368395E-05, 1.83677876509753E-05, 1.13429586006905E-05, 0.000273573404910807, 0.000258759956372995, 0.000227892072566469, 0.000209854967741114, 0.000191361930696249, 0.000181156144076173, 0.000189719176266488, 0.000192645990013969, 8.4509307721457E-06, 0.00014223037542639, 0.000171189701495628, 0.000167686194286814, 0.000192757963949914, 0.000187526105033548, 0.000190460919635261, 0.000210563929092105, 0.000248264873446126, 0.000247782299038629, 1.29351492776708E-05, 2.87028710300391E-05, 2.88827476076228E-05, 3.43438621400988E-05, 4.69043438985156E-05, 4.45655957939312E-05, 4.15972609260849E-05, 5.40164549366592E-05, 0, 0, 0, 
